game_id,away_team,home_team,book,market,side,odds
2018_2018-09-30_lions_at_cowboys,Lions,Cowboys,testbook,moneyline,home,-110
2018_2018-09-30_ravens_at_steelers,Ravens,Steelers,testbook,moneyline,home,-110
2018_2018-09-30_saints_at_giants,Saints,Giants,testbook,moneyline,home,-110
2018_2018-09-30_seahawks_at_cardinals,Seahawks,Cardinals,testbook,moneyline,home,-110
2018_2018-09-30_texans_at_colts,Texans,Colts,testbook,moneyline,home,-110
2018_2018-10-01_chiefs_at_broncos,Chiefs,Broncos,testbook,moneyline,home,-110
2018_2018-10-04_colts_at_patriots,Colts,Patriots,testbook,moneyline,home,-110
2018_2018-10-07_broncos_at_jets,Broncos,Jets,testbook,moneyline,home,-110
2018_2018-10-07_cardinals_at_49ers,Cardinals,49ers,testbook,moneyline,home,-110
2018_2018-10-07_cowboys_at_texans,Cowboys,Texans,testbook,moneyline,home,-110
2018_2018-10-07_dolphins_at_bengals,Dolphins,Bengals,testbook,moneyline,home,-110
2018_2018-10-07_falcons_at_steelers,Falcons,Steelers,testbook,moneyline,home,-110
2018_2018-10-07_giants_at_panthers,Giants,Panthers,testbook,moneyline,home,-110
2018_2018-10-07_jaguars_at_chiefs,Jaguars,Chiefs,testbook,moneyline,home,-110
2018_2018-10-07_packers_at_lions,Packers,Lions,testbook,moneyline,home,-110
2018_2018-10-07_raiders_at_chargers,Raiders,Chargers,testbook,moneyline,home,-110
2018_2018-10-07_rams_at_seahawks,Rams,Seahawks,testbook,moneyline,home,-110
2018_2018-10-07_ravens_at_browns,Ravens,Browns,testbook,moneyline,home,-110
2018_2018-10-07_titans_at_bills,Titans,Bills,testbook,moneyline,home,-110
2018_2018-10-07_vikings_at_eagles,Vikings,Eagles,testbook,moneyline,home,-110
2018_2018-10-08_redskins_at_saints,,Saints,testbook,moneyline,home,-110
2018_2018-10-11_eagles_at_giants,Eagles,Giants,testbook,moneyline,home,-110
2018_2018-10-14_bears_at_dolphins,Bears,Dolphins,testbook,moneyline,home,-110
2018_2018-10-14_bills_at_texans,Bills,Texans,testbook,moneyline,home,-110
2018_2018-10-14_buccaneers_at_falcons,Buccaneers,Falcons,testbook,moneyline,home,-110
2018_2018-10-14_cardinals_at_vikings,Cardinals,Vikings,testbook,moneyline,home,-110
2018_2018-10-14_chargers_at_browns,Chargers,Browns,testbook,moneyline,home,-110
2018_2018-10-14_chiefs_at_patriots,Chiefs,Patriots,testbook,moneyline,home,-110
2018_2018-10-14_colts_at_jets,Colts,Jets,testbook,moneyline,home,-110
2018_2018-10-14_jaguars_at_cowboys,Jaguars,Cowboys,testbook,moneyline,home,-110
2018_2018-10-14_panthers_at_redskins,Panthers,,testbook,moneyline,home,-110
2018_2018-10-14_rams_at_broncos,Rams,Broncos,testbook,moneyline,home,-110
2018_2018-10-14_ravens_at_titans,Ravens,Titans,testbook,moneyline,home,-110
2018_2018-10-14_seahawks_at_raiders,Seahawks,Raiders,testbook,moneyline,home,-110
2018_2018-10-14_steelers_at_bengals,Steelers,Bengals,testbook,moneyline,home,-110
2018_2018-10-15_49ers_at_packers,49ers,Packers,testbook,moneyline,home,-110
2018_2018-10-18_broncos_at_cardinals,Broncos,Cardinals,testbook,moneyline,home,-110
2018_2018-10-21_bengals_at_chiefs,Bengals,Chiefs,testbook,moneyline,home,-110
2018_2018-10-21_bills_at_colts,Bills,Colts,testbook,moneyline,home,-110
2018_2018-10-21_browns_at_buccaneers,Browns,Buccaneers,testbook,moneyline,home,-110
2018_2018-10-21_cowboys_at_redskins,Cowboys,,testbook,moneyline,home,-110
2018_2018-10-21_lions_at_dolphins,Lions,Dolphins,testbook,moneyline,home,-110
2018_2018-10-21_panthers_at_eagles,Panthers,Eagles,testbook,moneyline,home,-110
2018_2018-10-21_patriots_at_bears,Patriots,Bears,testbook,moneyline,home,-110
2018_2018-10-21_rams_at_49ers,Rams,49ers,testbook,moneyline,home,-110
2018_2018-10-21_saints_at_ravens,Saints,Ravens,testbook,moneyline,home,-110
2018_2018-10-21_texans_at_jaguars,Texans,Jaguars,testbook,moneyline,home,-110
2018_2018-10-21_titans_at_chargers,Titans,Chargers,testbook,moneyline,home,-110
2018_2018-10-21_vikings_at_jets,Vikings,Jets,testbook,moneyline,home,-110
2018_2018-10-22_giants_at_falcons,Giants,Falcons,testbook,moneyline,home,-110
2018_2018-10-25_dolphins_at_texans,Dolphins,Texans,testbook,moneyline,home,-110
2018_2018-10-28_49ers_at_cardinals,49ers,Cardinals,testbook,moneyline,home,-110
2018_2018-10-28_broncos_at_chiefs,Broncos,Chiefs,testbook,moneyline,home,-110
2018_2018-10-28_browns_at_steelers,Browns,Steelers,testbook,moneyline,home,-110
2018_2018-10-28_buccaneers_at_bengals,Buccaneers,Bengals,testbook,moneyline,home,-110
2018_2018-10-28_colts_at_raiders,Colts,Raiders,testbook,moneyline,home,-110
2018_2018-10-28_eagles_at_jaguars,Eagles,Jaguars,testbook,moneyline,home,-110
2018_2018-10-28_jets_at_bears,Jets,Bears,testbook,moneyline,home,-110
2018_2018-10-28_packers_at_rams,Packers,Rams,testbook,moneyline,home,-110
2018_2018-10-28_ravens_at_panthers,Ravens,Panthers,testbook,moneyline,home,-110
2018_2018-10-28_redskins_at_giants,,Giants,testbook,moneyline,home,-110
2018_2018-10-28_saints_at_vikings,Saints,Vikings,testbook,moneyline,home,-110
2018_2018-10-28_seahawks_at_lions,Seahawks,Lions,testbook,moneyline,home,-110
2018_2018-10-29_patriots_at_bills,Patriots,Bills,testbook,moneyline,home,-110
2018_2018-11-01_raiders_at_49ers,Raiders,49ers,testbook,moneyline,home,-110
2018_2018-11-04_bears_at_bills,Bears,Bills,testbook,moneyline,home,-110
2018_2018-11-04_buccaneers_at_panthers,Buccaneers,Panthers,testbook,moneyline,home,-110
2018_2018-11-04_chargers_at_seahawks,Chargers,Seahawks,testbook,moneyline,home,-110
2018_2018-11-04_chiefs_at_browns,Chiefs,Browns,testbook,moneyline,home,-110
2018_2018-11-04_falcons_at_redskins,Falcons,,testbook,moneyline,home,-110
2018_2018-11-04_jets_at_dolphins,Jets,Dolphins,testbook,moneyline,home,-110
2018_2018-11-04_lions_at_vikings,Lions,Vikings,testbook,moneyline,home,-110
2018_2018-11-04_packers_at_patriots,Packers,Patriots,testbook,moneyline,home,-110
2018_2018-11-04_rams_at_saints,Rams,Saints,testbook,moneyline,home,-110
2018_2018-11-04_steelers_at_ravens,Steelers,Ravens,testbook,moneyline,home,-110
2018_2018-11-04_texans_at_broncos,Texans,Broncos,testbook,moneyline,home,-110
2018_2018-11-05_titans_at_cowboys,Titans,Cowboys,testbook,moneyline,home,-110
2018_2018-11-08_panthers_at_steelers,Panthers,Steelers,testbook,moneyline,home,-110
2018_2018-11-11_bills_at_jets,Bills,Jets,testbook,moneyline,home,-110
2018_2018-11-11_cardinals_at_chiefs,Cardinals,Chiefs,testbook,moneyline,home,-110
2018_2018-11-11_chargers_at_raiders,Chargers,Raiders,testbook,moneyline,home,-110
2018_2018-11-11_cowboys_at_eagles,Cowboys,Eagles,testbook,moneyline,home,-110
2018_2018-11-11_dolphins_at_packers,Dolphins,Packers,testbook,moneyline,home,-110
2018_2018-11-11_falcons_at_browns,Falcons,Browns,testbook,moneyline,home,-110
2018_2018-11-11_jaguars_at_colts,Jaguars,Colts,testbook,moneyline,home,-110
2018_2018-11-11_lions_at_bears,Lions,Bears,testbook,moneyline,home,-110
2018_2018-11-11_patriots_at_titans,Patriots,Titans,testbook,moneyline,home,-110
2018_2018-11-11_redskins_at_buccaneers,,Buccaneers,testbook,moneyline,home,-110
2018_2018-11-11_saints_at_bengals,Saints,Bengals,testbook,moneyline,home,-110
2018_2018-11-11_seahawks_at_rams,Seahawks,Rams,testbook,moneyline,home,-110
2018_2018-11-12_giants_at_49ers,Giants,49ers,testbook,moneyline,home,-110
2018_2018-11-15_packers_at_seahawks,Packers,Seahawks,testbook,moneyline,home,-110
2018_2018-11-18_bengals_at_ravens,Bengals,Ravens,testbook,moneyline,home,-110
2018_2018-11-18_broncos_at_chargers,Broncos,Chargers,testbook,moneyline,home,-110
2018_2018-11-18_buccaneers_at_giants,Buccaneers,Giants,testbook,moneyline,home,-110
2018_2018-11-18_cowboys_at_falcons,Cowboys,Falcons,testbook,moneyline,home,-110
2018_2018-11-18_eagles_at_saints,Eagles,Saints,testbook,moneyline,home,-110
2018_2018-11-18_panthers_at_lions,Panthers,Lions,testbook,moneyline,home,-110
2018_2018-11-18_raiders_at_cardinals,Raiders,Cardinals,testbook,moneyline,home,-110
2018_2018-11-18_steelers_at_jaguars,Steelers,Jaguars,testbook,moneyline,home,-110
2018_2018-11-18_texans_at_redskins,Texans,,testbook,moneyline,home,-110
2018_2018-11-18_titans_at_colts,Titans,Colts,testbook,moneyline,home,-110
2018_2018-11-18_vikings_at_bears,Vikings,Bears,testbook,moneyline,home,-110
2018_2018-11-19_chiefs_at_rams,Chiefs,Rams,testbook,moneyline,home,-110
2018_2018-11-22_bears_at_lions,Bears,Lions,testbook,moneyline,home,-110
2018_2018-11-22_falcons_at_saints,Falcons,Saints,testbook,moneyline,home,-110
2018_2018-11-22_redskins_at_cowboys,,Cowboys,testbook,moneyline,home,-110
2018_2018-11-25_49ers_at_buccaneers,49ers,Buccaneers,testbook,moneyline,home,-110
2018_2018-11-25_browns_at_bengals,Browns,Bengals,testbook,moneyline,home,-110
2018_2018-11-25_cardinals_at_chargers,Cardinals,Chargers,testbook,moneyline,home,-110
2018_2018-11-25_dolphins_at_colts,Dolphins,Colts,testbook,moneyline,home,-110
2018_2018-11-25_giants_at_eagles,Giants,Eagles,testbook,moneyline,home,-110
2018_2018-11-25_jaguars_at_bills,Jaguars,Bills,testbook,moneyline,home,-110
2018_2018-11-25_packers_at_vikings,Packers,Vikings,testbook,moneyline,home,-110
2018_2018-11-25_patriots_at_jets,Patriots,Jets,testbook,moneyline,home,-110
2018_2018-11-25_raiders_at_ravens,Raiders,Ravens,testbook,moneyline,home,-110
2018_2018-11-25_seahawks_at_panthers,Seahawks,Panthers,testbook,moneyline,home,-110
2018_2018-11-25_steelers_at_broncos,Steelers,Broncos,testbook,moneyline,home,-110
2018_2018-11-26_titans_at_texans,Titans,Texans,testbook,moneyline,home,-110
2018_2018-11-29_saints_at_cowboys,Saints,Cowboys,testbook,moneyline,home,-110
2018_2018-12-02_49ers_at_seahawks,49ers,Seahawks,testbook,moneyline,home,-110
2018_2018-12-02_bears_at_giants,Bears,Giants,testbook,moneyline,home,-110
2018_2018-12-02_bills_at_dolphins,Bills,Dolphins,testbook,moneyline,home,-110
2018_2018-12-02_broncos_at_bengals,Broncos,Bengals,testbook,moneyline,home,-110
2018_2018-12-02_browns_at_texans,Browns,Texans,testbook,moneyline,home,-110
2018_2018-12-02_cardinals_at_packers,Cardinals,Packers,testbook,moneyline,home,-110
2018_2018-12-02_chargers_at_steelers,Chargers,Steelers,testbook,moneyline,home,-110
2018_2018-12-02_chiefs_at_raiders,Chiefs,Raiders,testbook,moneyline,home,-110
2018_2018-12-02_colts_at_jaguars,Colts,Jaguars,testbook,moneyline,home,-110
2018_2018-12-02_jets_at_titans,Jets,Titans,testbook,moneyline,home,-110
2018_2018-12-02_panthers_at_buccaneers,Panthers,Buccaneers,testbook,moneyline,home,-110
2018_2018-12-02_rams_at_lions,Rams,Lions,testbook,moneyline,home,-110
2018_2018-12-02_ravens_at_falcons,Ravens,Falcons,testbook,moneyline,home,-110
2018_2018-12-02_vikings_at_patriots,Vikings,Patriots,testbook,moneyline,home,-110
2018_2018-12-03_redskins_at_eagles,,Eagles,testbook,moneyline,home,-110
2018_2018-12-06_jaguars_at_titans,Jaguars,Titans,testbook,moneyline,home,-110
2018_2018-12-09_bengals_at_chargers,Bengals,Chargers,testbook,moneyline,home,-110
2018_2018-12-09_broncos_at_49ers,Broncos,49ers,testbook,moneyline,home,-110
2018_2018-12-09_colts_at_texans,Colts,Texans,testbook,moneyline,home,-110
2018_2018-12-09_eagles_at_cowboys,Eagles,Cowboys,testbook,moneyline,home,-110
2018_2018-12-09_falcons_at_packers,Falcons,Packers,testbook,moneyline,home,-110
2018_2018-12-09_giants_at_redskins,Giants,,testbook,moneyline,home,-110
2018_2018-12-09_jets_at_bills,Jets,Bills,testbook,moneyline,home,-110
2018_2018-12-09_lions_at_cardinals,Lions,Cardinals,testbook,moneyline,home,-110
2018_2018-12-09_panthers_at_browns,Panthers,Browns,testbook,moneyline,home,-110
2018_2018-12-09_patriots_at_dolphins,Patriots,Dolphins,testbook,moneyline,home,-110
2018_2018-12-09_rams_at_bears,Rams,Bears,testbook,moneyline,home,-110
2018_2018-12-09_ravens_at_chiefs,Ravens,Chiefs,testbook,moneyline,home,-110
2018_2018-12-09_saints_at_buccaneers,Saints,Buccaneers,testbook,moneyline,home,-110
2018_2018-12-09_steelers_at_raiders,Steelers,Raiders,testbook,moneyline,home,-110
2018_2018-12-10_vikings_at_seahawks,Vikings,Seahawks,testbook,moneyline,home,-110
2018_2018-12-13_chargers_at_chiefs,Chargers,Chiefs,testbook,moneyline,home,-110
2018_2018-12-15_browns_at_broncos,Browns,Broncos,testbook,moneyline,home,-110
2018_2018-12-15_texans_at_jets,Texans,Jets,testbook,moneyline,home,-110
2018_2018-12-16_buccaneers_at_ravens,Buccaneers,Ravens,testbook,moneyline,home,-110
2018_2018-12-16_cardinals_at_falcons,Cardinals,Falcons,testbook,moneyline,home,-110
2018_2018-12-16_cowboys_at_colts,Cowboys,Colts,testbook,moneyline,home,-110
2018_2018-12-16_dolphins_at_vikings,Dolphins,Vikings,testbook,moneyline,home,-110
2018_2018-12-16_eagles_at_rams,Eagles,Rams,testbook,moneyline,home,-110
2018_2018-12-16_lions_at_bills,Lions,Bills,testbook,moneyline,home,-110
2018_2018-12-16_packers_at_bears,Packers,Bears,testbook,moneyline,home,-110
2018_2018-12-16_patriots_at_steelers,Patriots,Steelers,testbook,moneyline,home,-110
2018_2018-12-16_raiders_at_bengals,Raiders,Bengals,testbook,moneyline,home,-110
2018_2018-12-16_redskins_at_jaguars,,Jaguars,testbook,moneyline,home,-110
2018_2018-12-16_seahawks_at_49ers,Seahawks,49ers,testbook,moneyline,home,-110
2018_2018-12-16_titans_at_giants,Titans,Giants,testbook,moneyline,home,-110
2018_2018-12-17_saints_at_panthers,Saints,Panthers,testbook,moneyline,home,-110
2018_2018-12-22_ravens_at_chargers,Ravens,Chargers,testbook,moneyline,home,-110
2018_2018-12-22_redskins_at_titans,,Titans,testbook,moneyline,home,-110
2018_2018-12-23_bears_at_49ers,Bears,49ers,testbook,moneyline,home,-110
2018_2018-12-23_bengals_at_browns,Bengals,Browns,testbook,moneyline,home,-110
2018_2018-12-23_bills_at_patriots,Bills,Patriots,testbook,moneyline,home,-110
2018_2018-12-23_buccaneers_at_cowboys,Buccaneers,Cowboys,testbook,moneyline,home,-110
2018_2018-12-23_chiefs_at_seahawks,Chiefs,Seahawks,testbook,moneyline,home,-110
2018_2018-12-23_falcons_at_panthers,Falcons,Panthers,testbook,moneyline,home,-110
2018_2018-12-23_giants_at_colts,Giants,Colts,testbook,moneyline,home,-110
2018_2018-12-23_jaguars_at_dolphins,Jaguars,Dolphins,testbook,moneyline,home,-110
2018_2018-12-23_packers_at_jets,Packers,Jets,testbook,moneyline,home,-110
2018_2018-12-23_rams_at_cardinals,Rams,Cardinals,testbook,moneyline,home,-110
2018_2018-12-23_steelers_at_saints,Steelers,Saints,testbook,moneyline,home,-110
2018_2018-12-23_texans_at_eagles,Texans,Eagles,testbook,moneyline,home,-110
2018_2018-12-23_vikings_at_lions,Vikings,Lions,testbook,moneyline,home,-110
2018_2018-12-24_broncos_at_raiders,Broncos,Raiders,testbook,moneyline,home,-110
2018_2018-12-30_49ers_at_rams,49ers,Rams,testbook,moneyline,home,-110
2018_2018-12-30_bears_at_vikings,Bears,Vikings,testbook,moneyline,home,-110
2018_2018-12-30_bengals_at_steelers,Bengals,Steelers,testbook,moneyline,home,-110
2018_2018-12-30_browns_at_ravens,Browns,Ravens,testbook,moneyline,home,-110
2018_2018-12-30_cardinals_at_seahawks,Cardinals,Seahawks,testbook,moneyline,home,-110
2018_2018-12-30_chargers_at_broncos,Chargers,Broncos,testbook,moneyline,home,-110
2018_2018-12-30_colts_at_titans,Colts,Titans,testbook,moneyline,home,-110
2018_2018-12-30_cowboys_at_giants,Cowboys,Giants,testbook,moneyline,home,-110
2018_2018-12-30_dolphins_at_bills,Dolphins,Bills,testbook,moneyline,home,-110
2018_2018-12-30_eagles_at_redskins,Eagles,,testbook,moneyline,home,-110
2018_2018-12-30_falcons_at_buccaneers,Falcons,Buccaneers,testbook,moneyline,home,-110
2018_2018-12-30_jaguars_at_texans,Jaguars,Texans,testbook,moneyline,home,-110
2018_2018-12-30_jets_at_patriots,Jets,Patriots,testbook,moneyline,home,-110
2018_2018-12-30_lions_at_packers,Lions,Packers,testbook,moneyline,home,-110
2018_2018-12-30_panthers_at_saints,Panthers,Saints,testbook,moneyline,home,-110
2018_2018-12-30_raiders_at_chiefs,Raiders,Chiefs,testbook,moneyline,home,-110
2018_2019-01-05_colts_at_texans,Colts,Texans,testbook,moneyline,home,-110
2018_2019-01-05_seahawks_at_cowboys,Seahawks,Cowboys,testbook,moneyline,home,-110
2018_2019-01-06_chargers_at_ravens,Chargers,Ravens,testbook,moneyline,home,-110
2018_2019-01-06_eagles_at_bears,Eagles,Bears,testbook,moneyline,home,-110
2018_2019-02-03_patriots_at_rams,Patriots,Rams,testbook,moneyline,home,-110
2018_2019-01-12_colts_at_chiefs,Colts,Chiefs,testbook,moneyline,home,-110
2018_2019-01-12_cowboys_at_rams,Cowboys,Rams,testbook,moneyline,home,-110
2018_2019-01-13_chargers_at_patriots,Chargers,Patriots,testbook,moneyline,home,-110
2018_2019-01-13_eagles_at_saints,Eagles,Saints,testbook,moneyline,home,-110
2018_2019-01-20_patriots_at_chiefs,Patriots,Chiefs,testbook,moneyline,home,-110
2018_2019-01-20_rams_at_saints,Rams,Saints,testbook,moneyline,home,-110
2019_2019-09-05_packers_at_bears,Packers,Bears,testbook,moneyline,home,-110
2019_2019-09-08_49ers_at_buccaneers,49ers,Buccaneers,testbook,moneyline,home,-110
2019_2019-09-08_bengals_at_seahawks,Bengals,Seahawks,testbook,moneyline,home,-110
2019_2019-09-08_bills_at_jets,Bills,Jets,testbook,moneyline,home,-110
2019_2019-09-08_chiefs_at_jaguars,Chiefs,Jaguars,testbook,moneyline,home,-110
2019_2019-09-08_colts_at_chargers,Colts,Chargers,testbook,moneyline,home,-110
2019_2019-09-08_falcons_at_vikings,Falcons,Vikings,testbook,moneyline,home,-110
2019_2019-09-08_giants_at_cowboys,Giants,Cowboys,testbook,moneyline,home,-110
2019_2019-09-08_lions_at_cardinals,Lions,Cardinals,testbook,moneyline,home,-110
2019_2019-09-08_rams_at_panthers,Rams,Panthers,testbook,moneyline,home,-110
2019_2019-09-08_ravens_at_dolphins,Ravens,Dolphins,testbook,moneyline,home,-110
2019_2019-09-08_redskins_at_eagles,,Eagles,testbook,moneyline,home,-110
2019_2019-09-08_steelers_at_patriots,Steelers,Patriots,testbook,moneyline,home,-110
2019_2019-09-08_titans_at_browns,Titans,Browns,testbook,moneyline,home,-110
2019_2019-09-09_broncos_at_raiders,Broncos,Raiders,testbook,moneyline,home,-110
2019_2019-09-09_texans_at_saints,Texans,Saints,testbook,moneyline,home,-110
2019_2019-09-12_buccaneers_at_panthers,Buccaneers,Panthers,testbook,moneyline,home,-110
2019_2019-09-15_49ers_at_bengals,49ers,Bengals,testbook,moneyline,home,-110
2019_2019-09-15_bears_at_broncos,Bears,Broncos,testbook,moneyline,home,-110
2019_2019-09-15_bills_at_giants,Bills,Giants,testbook,moneyline,home,-110
2019_2019-09-15_cardinals_at_ravens,Cardinals,Ravens,testbook,moneyline,home,-110
2019_2019-09-15_chargers_at_lions,Chargers,Lions,testbook,moneyline,home,-110
2019_2019-09-15_chiefs_at_raiders,Chiefs,Raiders,testbook,moneyline,home,-110
2019_2019-09-15_colts_at_titans,Colts,Titans,testbook,moneyline,home,-110
2019_2019-09-15_cowboys_at_redskins,Cowboys,,testbook,moneyline,home,-110
2019_2019-09-15_eagles_at_falcons,Eagles,Falcons,testbook,moneyline,home,-110
2019_2019-09-15_jaguars_at_texans,Jaguars,Texans,testbook,moneyline,home,-110
2019_2019-09-15_patriots_at_dolphins,Patriots,Dolphins,testbook,moneyline,home,-110
2019_2019-09-15_saints_at_rams,Saints,Rams,testbook,moneyline,home,-110
2019_2019-09-15_seahawks_at_steelers,Seahawks,Steelers,testbook,moneyline,home,-110
2019_2019-09-15_vikings_at_packers,Vikings,Packers,testbook,moneyline,home,-110
2019_2019-09-16_browns_at_jets,Browns,Jets,testbook,moneyline,home,-110
2019_2019-09-19_titans_at_jaguars,Titans,Jaguars,testbook,moneyline,home,-110
2019_2019-09-22_bengals_at_bills,Bengals,Bills,testbook,moneyline,home,-110
2019_2019-09-22_broncos_at_packers,Broncos,Packers,testbook,moneyline,home,-110
2019_2019-09-22_dolphins_at_cowboys,Dolphins,Cowboys,testbook,moneyline,home,-110
2019_2019-09-22_falcons_at_colts,Falcons,Colts,testbook,moneyline,home,-110
2019_2019-09-22_giants_at_buccaneers,Giants,Buccaneers,testbook,moneyline,home,-110
2019_2019-09-22_jets_at_patriots,Jets,Patriots,testbook,moneyline,home,-110
2019_2019-09-22_lions_at_eagles,Lions,Eagles,testbook,moneyline,home,-110
2019_2019-09-22_panthers_at_cardinals,Panthers,Cardinals,testbook,moneyline,home,-110
2019_2019-09-22_raiders_at_vikings,Raiders,Vikings,testbook,moneyline,home,-110
2019_2019-09-22_rams_at_browns,Rams,Browns,testbook,moneyline,home,-110
2019_2019-09-22_ravens_at_chiefs,Ravens,Chiefs,testbook,moneyline,home,-110
2019_2019-09-22_saints_at_seahawks,Saints,Seahawks,testbook,moneyline,home,-110
2019_2019-09-22_steelers_at_49ers,Steelers,49ers,testbook,moneyline,home,-110
2019_2019-09-22_texans_at_chargers,Texans,Chargers,testbook,moneyline,home,-110
2019_2019-09-23_bears_at_redskins,Bears,,testbook,moneyline,home,-110
2019_2019-09-26_eagles_at_packers,Eagles,Packers,testbook,moneyline,home,-110
2019_2019-09-29_browns_at_ravens,Browns,Ravens,testbook,moneyline,home,-110
2019_2019-09-29_buccaneers_at_rams,Buccaneers,Rams,testbook,moneyline,home,-110
2019_2019-09-29_chargers_at_dolphins,Chargers,Dolphins,testbook,moneyline,home,-110
2019_2019-09-29_chiefs_at_lions,Chiefs,Lions,testbook,moneyline,home,-110
2019_2019-09-29_cowboys_at_saints,Cowboys,Saints,testbook,moneyline,home,-110
2019_2019-09-29_jaguars_at_broncos,Jaguars,Broncos,testbook,moneyline,home,-110
2019_2019-09-29_panthers_at_texans,Panthers,Texans,testbook,moneyline,home,-110
2019_2019-09-29_patriots_at_bills,Patriots,Bills,testbook,moneyline,home,-110
2019_2019-09-29_raiders_at_colts,Raiders,Colts,testbook,moneyline,home,-110
2019_2019-09-29_redskins_at_giants,,Giants,testbook,moneyline,home,-110
2019_2019-09-29_seahawks_at_cardinals,Seahawks,Cardinals,testbook,moneyline,home,-110
2019_2019-09-29_titans_at_falcons,Titans,Falcons,testbook,moneyline,home,-110
2019_2019-09-29_vikings_at_bears,Vikings,Bears,testbook,moneyline,home,-110
2019_2019-09-30_bengals_at_steelers,Bengals,Steelers,testbook,moneyline,home,-110
2019_2019-10-03_rams_at_seahawks,Rams,Seahawks,testbook,moneyline,home,-110
2019_2019-10-06_bears_at_raiders,Bears,Raiders,testbook,moneyline,home,-110
2019_2019-10-06_bills_at_titans,Bills,Titans,testbook,moneyline,home,-110
2019_2019-10-06_broncos_at_chargers,Broncos,Chargers,testbook,moneyline,home,-110
2019_2019-10-06_buccaneers_at_saints,Buccaneers,Saints,testbook,moneyline,home,-110
2019_2019-10-06_cardinals_at_bengals,Cardinals,Bengals,testbook,moneyline,home,-110
2019_2019-10-06_colts_at_chiefs,Colts,Chiefs,testbook,moneyline,home,-110
2019_2019-10-06_falcons_at_texans,Falcons,Texans,testbook,moneyline,home,-110
2019_2019-10-06_jaguars_at_panthers,Jaguars,Panthers,testbook,moneyline,home,-110
2019_2019-10-06_jets_at_eagles,Jets,Eagles,testbook,moneyline,home,-110
2019_2019-10-06_packers_at_cowboys,Packers,Cowboys,testbook,moneyline,home,-110
2019_2019-10-06_patriots_at_redskins,Patriots,,testbook,moneyline,home,-110
2019_2019-10-06_ravens_at_steelers,Ravens,Steelers,testbook,moneyline,home,-110
2019_2019-10-06_vikings_at_giants,Vikings,Giants,testbook,moneyline,home,-110
2019_2019-10-07_browns_at_49ers,Browns,49ers,testbook,moneyline,home,-110
2019_2019-10-10_giants_at_patriots,Giants,Patriots,testbook,moneyline,home,-110
2019_2019-10-13_49ers_at_rams,49ers,Rams,testbook,moneyline,home,-110
2019_2019-10-13_bengals_at_ravens,Bengals,Ravens,testbook,moneyline,home,-110
2019_2019-10-13_cowboys_at_jets,Cowboys,Jets,testbook,moneyline,home,-110
2019_2019-10-13_eagles_at_vikings,Eagles,Vikings,testbook,moneyline,home,-110
2019_2019-10-13_falcons_at_cardinals,Falcons,Cardinals,testbook,moneyline,home,-110
2019_2019-10-13_panthers_at_buccaneers,Panthers,Buccaneers,testbook,moneyline,home,-110
2019_2019-10-13_redskins_at_dolphins,,Dolphins,testbook,moneyline,home,-110
2019_2019-10-13_saints_at_jaguars,Saints,Jaguars,testbook,moneyline,home,-110
2019_2019-10-13_seahawks_at_browns,Seahawks,Browns,testbook,moneyline,home,-110
2019_2019-10-13_steelers_at_chargers,Steelers,Chargers,testbook,moneyline,home,-110
2019_2019-10-13_texans_at_chiefs,Texans,Chiefs,testbook,moneyline,home,-110
2019_2019-10-13_titans_at_broncos,Titans,Broncos,testbook,moneyline,home,-110
2019_2019-10-14_lions_at_packers,Lions,Packers,testbook,moneyline,home,-110
2019_2019-10-17_chiefs_at_broncos,Chiefs,Broncos,testbook,moneyline,home,-110
2019_2019-10-20_49ers_at_redskins,49ers,,testbook,moneyline,home,-110
2019_2019-10-20_cardinals_at_giants,Cardinals,Giants,testbook,moneyline,home,-110
2019_2019-10-20_chargers_at_titans,Chargers,Titans,testbook,moneyline,home,-110
2019_2019-10-20_dolphins_at_bills,Dolphins,Bills,testbook,moneyline,home,-110
2019_2019-10-20_eagles_at_cowboys,Eagles,Cowboys,testbook,moneyline,home,-110
2019_2019-10-20_jaguars_at_bengals,Jaguars,Bengals,testbook,moneyline,home,-110
2019_2019-10-20_raiders_at_packers,Raiders,Packers,testbook,moneyline,home,-110
2019_2019-10-20_rams_at_falcons,Rams,Falcons,testbook,moneyline,home,-110
2019_2019-10-20_ravens_at_seahawks,Ravens,Seahawks,testbook,moneyline,home,-110
2019_2019-10-20_saints_at_bears,Saints,Bears,testbook,moneyline,home,-110
2019_2019-10-20_texans_at_colts,Texans,Colts,testbook,moneyline,home,-110
2019_2019-10-20_vikings_at_lions,Vikings,Lions,testbook,moneyline,home,-110
2019_2019-10-21_patriots_at_jets,Patriots,Jets,testbook,moneyline,home,-110
2019_2019-10-24_redskins_at_vikings,,Vikings,testbook,moneyline,home,-110
2019_2019-10-27_bengals_at_rams,Bengals,Rams,testbook,moneyline,home,-110
2019_2019-10-27_broncos_at_colts,Broncos,Colts,testbook,moneyline,home,-110
2019_2019-10-27_browns_at_patriots,Browns,Patriots,testbook,moneyline,home,-110
2019_2019-10-27_buccaneers_at_titans,Buccaneers,Titans,testbook,moneyline,home,-110
2019_2019-10-27_cardinals_at_saints,Cardinals,Saints,testbook,moneyline,home,-110
2019_2019-10-27_chargers_at_bears,Chargers,Bears,testbook,moneyline,home,-110
